OrderID,CustomerID,Gender,Age,State,CustomerType,OrderDate,PickupDate,DeliveryDate,ServiceName,QuantityOfClothes,WeightKg,LoadType,DeliveryType,Revenue,PaymentDate,PaymentAmount,PaymentMethod,LabourCost,ElectricityCost,WaterCost,DetergentCost,ChemicalCost,PackagingCost,FuelCost,MaintenanceCost,DiscountGiven,Tax,OtherCost,TotalExpense,NetProfit,PaymentStatus
595,13,Female,54,Mississippi,Walk-in,7/27/2025,7/28/2025,8/1/2025,Ironing,10,3.29,Light,Customer Pickup,3837.91,8/1/2025,3837.91,Cash,690.82,153.52,0,0,0,20,0,115.14,0,287.84,76.76,1344.08,2493.83,Paid
596,57,Female,45,California,Regular,6/16/2022,6/17/2022,6/21/2022,Stain Removal,13,7.04,Mixed,Home Delivery,14880.26,6/21/2022,14880.26,Cash,3273.66,744.01,446.41,297.61,595.21,35,595.21,446.41,0,1116.02,297.61,7847.15,7033.11,Paid
597,46,Male,31,Texas,Regular,6/27/2023,6/28/2023,7/2/2023,Dry Cleaning,29,14.58,Mixed,Home Delivery,14102.01,6/28/2023,14102.01,Cash,3102.44,846.12,0,0,846.12,50,564.08,423.06,0,1057.65,282.04,7171.51,6930.5,Paid
598,57,Female,45,California,Regular,6/18/2023,6/19/2023,6/23/2023,Laundry,10,2.76,Light,Customer Pickup,3179.78,6/23/2023,3179.78,Cash,572.36,127.19,127.19,158.99,0,20,0,95.39,0,238.48,63.6,1403.2,1776.58,Paid
599,47,Male,34,Illinois,Student,6/9/2025,6/10/2025,6/14/2025,Stain Removal,11,5.93,Mixed,Customer Pickup,3090.66,6/14/2025,3090.66,Cash,679.95,154.53,92.72,61.81,123.63,35,0,92.72,0,231.8,61.81,1533.97,1556.69,Paid
600,63,Female,55,Maryland,Student,9/20/2023,9/21/2023,9/25/2023,Laundry,9,5.19,Mixed,Home Delivery,14468.83,9/25/2023,14468.83,Cash,3183.14,723.44,578.75,723.44,0,20,578.75,434.06,0,1085.16,289.38,7616.12,6852.71,Paid
601,74,Male,22,Georgia,Regular,7/23/2025,7/24/2025,7/28/2025,Laundry,12,3.92,Light,Home Delivery,6795.76,7/28/2025,6795.76,Cash,1223.24,271.83,271.83,339.79,0,35,271.83,203.87,339.79,509.68,135.92,2923.2,3872.56,Paid
602,81,Male,35,Florida,Regular,4/26/2021,4/27/2021,5/1/2021,Laundry,25,7.03,Light,Customer Pickup,11725.77,5/1/2021,11725.77,Credit Card,2110.64,586.29,469.03,586.29,0,50,0,351.77,0,879.43,234.52,5267.97,6457.8,Paid
603,81,Male,35,Florida,Regular,9/10/2023,9/11/2023,9/15/2023,Ironing,3,0.83,Light,Customer Pickup,7900.5,9/15/2023,7900.5,Credit Card,1422.09,316.02,0,0,0,20,0,237.02,0,592.54,158.01,2745.68,5154.82,Paid
604,63,Female,55,Maryland,Student,10/19/2021,10/20/2021,10/24/2021,Ironing,18,10,Mixed,Home Delivery,6943.28,10/20/2021,6943.28,Cash,1527.52,347.16,0,0,0,35,277.73,208.3,0,520.75,138.87,3055.33,3887.95,Paid
605,71,Male,39,Iowa,Regular,2/7/2024,2/8/2024,2/12/2024,Dry Cleaning,24,6.17,Light,Customer Pickup,10345.49,2/12/2024,10345.49,Cash,1862.19,517.27,0,0,620.73,50,0,310.36,517.27,775.91,206.91,3826.1,6519.39,Paid
606,64,Male,27,Florida,Regular,2/4/2024,2/5/2024,2/9/2024,Dry Cleaning,17,9.1,Mixed,Home Delivery,12864.06,2/4/2024,12864.06,Online Payment,2830.09,643.2,0,0,771.84,35,514.56,385.92,643.2,964.8,257.28,5759.49,7104.57,Paid
607,6,Male,31,Pennsylvania,Regular,5/15/2021,5/16/2021,5/20/2021,Ironing,6,3.87,Mixed,Home Delivery,13955.23,5/16/2021,13955.23,Online Payment,3070.15,558.21,0,0,0,20,558.21,418.66,0,1046.64,279.1,5950.97,8004.26,Paid
608,38,Male,22,New York,Student,3/14/2021,3/15/2021,3/19/2021,Dry Cleaning,4,1.05,Light,Customer Pickup,4357.09,3/19/2021,4357.09,Online Payment,784.28,174.28,0,0,261.43,20,0,130.71,0,326.78,87.14,1784.62,2572.47,Paid
609,73,Female,60,Ohio,Regular,3/18/2021,3/19/2021,3/23/2021,Ironing,27,16.53,Mixed,Customer Pickup,2198.11,3/23/2021,2198.11,Credit Card,483.58,131.89,0,0,0,50,0,65.94,0,164.86,43.96,940.23,1257.88,Paid
610,51,Female,39,California,Corporate,3/18/2024,3/19/2024,3/23/2024,Laundry,8,2.28,Light,Home Delivery,990.64,3/23/2024,990.64,Cash,178.32,39.63,39.63,49.53,0,20,39.63,29.72,49.53,74.3,19.81,441.04,549.6,Paid
611,33,Female,44,Virginia,Regular,6/8/2023,6/9/2023,6/13/2023,Dry Cleaning,10,5.73,Mixed,Express,7846.38,6/13/2023,7846.38,Credit Card,1726.2,392.32,0,0,470.78,20,470.78,235.39,0,588.48,156.93,4060.88,3785.5,Paid
612,11,Female,49,Kentucky,Regular,3/16/2023,3/17/2023,3/21/2023,Dry Cleaning,5,1.45,Light,Home Delivery,9949.13,3/16/2023,9949.13,Online Payment,1790.84,397.97,0,0,596.95,20,397.97,298.47,0,746.18,198.98,4447.36,5501.77,Paid
613,58,Female,52,Ohio,Student,6/30/2021,7/1/2021,7/5/2021,Laundry,29,8.84,Light,Home Delivery,2503.24,6/30/2021,2503.24,Online Payment,450.58,125.16,100.13,125.16,0,50,100.13,75.1,125.16,187.74,50.06,1138.9,1364.34,Paid
614,57,Female,45,California,Regular,5/16/2025,5/17/2025,5/21/2025,Laundry,23,22.09,Heavy,Customer Pickup,14234.31,5/21/2025,14234.31,Cash,3700.92,854.06,569.37,711.72,0,50,0,427.03,0,1067.57,284.69,7665.36,6568.95,Paid
615,8,Male,26,South Carolina,Corporate,5/13/2024,5/14/2024,5/18/2024,Ironing,16,4.04,Light,Express,4176.43,5/18/2024,4176.43,Online Payment,751.76,167.06,0,0,0,35,250.59,125.29,0,313.23,83.53,1726.46,2449.97,Paid
616,71,Male,39,Iowa,Regular,11/12/2021,11/13/2021,11/17/2021,Ironing,21,6.37,Light,Home Delivery,7487.6,11/12/2021,7487.6,Online Payment,1347.77,374.38,0,0,0,50,299.5,224.63,0,561.57,149.75,3007.6,4480,Paid
617,29,Female,54,Florida,Student,2/28/2024,2/29/2024,3/4/2024,Laundry,15,4.62,Light,Customer Pickup,12334.02,3/4/2024,12334.02,Cash,2220.12,493.36,493.36,616.7,0,35,0,370.02,0,925.05,246.68,5400.29,6933.73,Paid
618,34,Male,31,District of Columbia,Regular,5/31/2025,6/1/2025,6/5/2025,Laundry,5,2.73,Mixed,Home Delivery,7106.49,6/1/2025,7106.49,Cash,1563.43,284.26,284.26,355.32,0,20,284.26,213.19,0,532.99,142.13,3679.84,3426.65,Paid
619,80,Male,27,Connecticut,Regular,7/13/2025,7/14/2025,7/18/2025,Laundry,24,7.95,Light,Customer Pickup,14088.53,7/14/2025,14088.53,Cash,2535.94,704.43,563.54,704.43,0,50,0,422.66,0,1056.64,281.77,6319.41,7769.12,Paid
620,97,Male,29,Alabama,Corporate,4/1/2024,4/2/2024,4/6/2024,Laundry,6,3.11,Mixed,Customer Pickup,1257.81,4/6/2024,1257.81,Credit Card,276.72,50.31,50.31,62.89,0,20,0,37.73,0,94.34,25.16,617.46,640.35,Paid
621,44,Male,37,New York,Student,9/11/2021,9/12/2021,9/16/2021,Laundry,10,2.7,Light,Home Delivery,1725.55,9/11/2021,1725.55,Online Payment,310.6,69.02,69.02,86.28,0,20,69.02,51.77,0,129.42,34.51,839.64,885.91,Paid
622,29,Female,54,Florida,Student,8/31/2024,9/1/2024,9/5/2024,Laundry,11,3.43,Light,Home Delivery,1661.46,8/31/2024,1661.46,Online Payment,299.06,66.46,66.46,83.07,0,35,66.46,49.84,83.07,124.61,33.23,741.12,920.34,Paid
623,14,Male,31,Tennessee,Regular,7/31/2021,8/1/2021,8/5/2021,Ironing,8,2.39,Light,Home Delivery,8677.81,8/5/2021,8677.81,Credit Card,1562.01,347.11,0,0,0,20,347.11,260.33,0,650.84,173.56,3360.96,5316.85,Paid
624,83,Female,50,Alabama,Regular,7/11/2024,7/12/2024,7/16/2024,Laundry,8,4.72,Mixed,Customer Pickup,11456.95,7/12/2024,11456.95,Cash,2520.53,458.28,458.28,572.85,0,20,0,343.71,0,859.27,229.14,5462.06,5994.89,Paid
625,70,Female,42,Georgia,Corporate,9/22/2024,9/23/2024,9/27/2024,Dry Cleaning,15,8.65,Mixed,Home Delivery,3211.61,9/23/2024,3211.61,Cash,706.55,160.58,0,0,192.7,35,128.46,96.35,0,240.87,64.23,1624.74,1586.87,Paid
626,2,Male,41,Utah,Regular,11/9/2023,11/10/2023,11/14/2023,Laundry,13,4.25,Light,Home Delivery,1833.83,11/14/2023,1833.83,Cash,330.09,73.35,73.35,91.69,0,35,73.35,55.01,0,137.54,36.68,906.06,927.77,Paid
627,1,Female,59,North Carolina,Regular,10/16/2025,10/17/2025,10/21/2025,Ironing,10,5.47,Mixed,Home Delivery,14743.44,10/21/2025,14743.44,Cash,3243.56,737.17,0,0,0,20,589.74,442.3,0,1105.76,294.87,6433.4,8310.04,Paid
628,97,Male,29,Alabama,Corporate,5/24/2021,5/25/2021,5/29/2021,Laundry,23,12.35,Mixed,Customer Pickup,11355.92,5/29/2021,11355.92,Cash,2498.3,681.36,454.24,567.8,0,50,0,340.68,567.8,851.69,227.12,5103.39,6252.53,Paid
629,82,Male,32,Florida,Regular,5/23/2022,5/24/2022,5/28/2022,Laundry,6,1.68,Light,Customer Pickup,6290.61,5/28/2022,6290.61,Cash,1132.31,251.62,251.62,314.53,0,20,0,188.72,0,471.8,125.81,2756.41,3534.2,Paid
630,17,Male,44,Illinois,Student,7/28/2024,7/29/2024,8/2/2024,Laundry,28,28.84,Heavy,Customer Pickup,12621.02,8/2/2024,12621.02,Credit Card,3281.47,757.26,504.84,631.05,0,50,0,378.63,0,946.58,252.42,6802.25,5818.77,Paid
631,40,Male,37,Minnesota,Regular,9/9/2021,9/10/2021,9/14/2021,Mending,29,18.54,Mixed,Home Delivery,11986.26,9/14/2021,11986.26,Credit Card,2636.98,719.18,0,0,0,50,479.45,359.59,599.31,898.97,239.73,4784.59,7201.67,Paid
632,49,Male,29,Alabama,Regular,8/21/2023,8/22/2023,8/26/2023,Laundry,13,7.16,Mixed,Home Delivery,10601.28,8/21/2023,10601.28,Credit Card,2332.28,530.06,424.05,530.06,0,35,424.05,318.04,0,795.1,212.03,5600.67,5000.61,Paid
633,25,Male,44,Tennessee,Student,7/1/2024,7/2/2024,7/6/2024,Dry Cleaning,2,1.27,Mixed,Customer Pickup,4566.29,7/1/2024,4566.29,Online Payment,1004.58,182.65,0,0,273.98,20,0,136.99,0,342.47,91.33,2052,2514.29,Paid
634,78,Male,22,Florida,Regular,10/6/2024,10/7/2024,10/11/2024,Laundry,19,11.05,Mixed,Customer Pickup,10501.32,10/11/2024,10501.32,Cash,2310.29,630.08,420.05,525.07,0,35,0,315.04,0,787.6,210.03,5233.16,5268.16,Paid
635,12,Female,46,West Virginia,Regular,9/23/2021,9/24/2021,9/28/2021,Laundry,5,3.24,Mixed,Home Delivery,12263.44,9/28/2021,12263.44,Cash,2697.96,490.54,490.54,613.17,0,20,490.54,367.9,0,919.76,245.27,6335.68,5927.76,Paid
636,26,Male,31,Texas,Student,10/12/2023,10/13/2023,10/17/2023,Dry Cleaning,7,3.81,Mixed,Customer Pickup,5854.63,10/17/2023,5854.63,Cash,1288.02,234.19,0,0,351.28,20,0,175.64,292.73,439.1,117.09,2332.59,3522.04,Paid
637,92,Female,37,New York,Regular,6/14/2021,6/15/2021,6/19/2021,Ironing,6,1.81,Light,Home Delivery,5442.9,6/19/2021,5442.9,Cash,979.72,217.72,0,0,0,20,217.72,163.29,0,408.22,108.86,2115.53,3327.37,Paid
638,83,Female,50,Alabama,Regular,11/21/2021,11/22/2021,11/26/2021,Laundry,5,1.58,Light,Customer Pickup,14742.17,11/26/2021,14742.17,Cash,2653.59,589.69,589.69,737.11,0,20,0,442.27,0,1105.66,294.84,6432.85,8309.32,Paid
639,39,Female,64,Kentucky,Regular,2/26/2024,2/27/2024,3/2/2024,Laundry,2,1.24,Mixed,Customer Pickup,6868.58,2/27/2024,6868.58,Online Payment,1511.09,274.74,274.74,343.43,0,20,0,206.06,0,515.14,137.37,3282.57,3586.01,Paid
640,45,Male,29,Georgia,Regular,10/23/2021,10/24/2021,10/28/2021,Laundry,9,5.83,Mixed,Customer Pickup,7613.15,10/24/2021,7613.15,Online Payment,1674.89,380.66,304.53,380.66,0,20,0,228.39,0,570.99,152.26,3712.38,3900.77,Paid
641,9,Female,54,New York,Regular,11/21/2022,11/22/2022,11/26/2022,Ironing,21,20.16,Heavy,Customer Pickup,7610.1,11/26/2022,7610.1,Credit Card,1978.63,456.61,0,0,0,50,0,228.3,380.51,570.76,152.2,3055.99,4554.11,Paid
642,10,Male,22,New Jersey,Regular,10/14/2025,10/15/2025,10/19/2025,Laundry,27,27.41,Heavy,Home Delivery,13258.84,10/15/2025,13258.84,Cash,3447.3,795.53,530.35,662.94,0,50,530.35,397.77,0,994.41,265.18,7673.83,5585.01,Paid
643,21,Male,29,New York,Regular,11/12/2025,11/13/2025,11/17/2025,Laundry,13,8.42,Mixed,Customer Pickup,3202.88,11/12/2025,3202.88,Credit Card,704.63,160.14,128.12,160.14,0,35,0,96.09,0,240.22,64.06,1588.4,1614.48,Paid
644,74,Male,22,Georgia,Regular,2/8/2021,2/9/2021,2/13/2021,Laundry,23,7.51,Light,Customer Pickup,3871.44,2/9/2021,3871.44,Cash,696.86,193.57,154.86,193.57,0,50,0,116.14,0,290.36,77.43,1772.79,2098.65,Paid
645,8,Male,26,South Carolina,Corporate,7/22/2022,7/23/2022,7/27/2022,Ironing,8,5.05,Mixed,Home Delivery,13806.3,7/23/2022,13806.3,Cash,3037.39,690.32,0,0,0,20,552.25,414.19,0,1035.47,276.13,6025.75,7780.55,Paid
646,19,Male,20,Georgia,Student,12/9/2021,12/10/2021,12/14/2021,Laundry,25,12.75,Mixed,Home Delivery,2110.41,12/14/2021,2110.41,Online Payment,464.29,126.62,84.42,105.52,0,50,84.42,63.31,0,158.28,42.21,1179.07,931.34,Paid
647,67,Male,39,Illinois,Corporate,12/14/2025,12/15/2025,12/19/2025,Dry Cleaning,17,5.48,Light,Customer Pickup,10779.9,12/19/2025,10779.9,Online Payment,1940.38,539,0,0,646.79,35,0,323.4,0,808.49,215.6,4508.66,6271.24,Paid
648,79,Female,50,Vermont,Regular,1/5/2021,1/6/2021,1/10/2021,Dry Cleaning,9,8.3,Heavy,Home Delivery,12384.42,1/6/2021,12384.42,Online Payment,3219.95,619.22,0,0,743.07,20,495.38,371.53,0,928.83,247.69,6645.67,5738.75,Paid
649,94,Male,32,Iowa,Regular,12/12/2025,12/13/2025,12/17/2025,Laundry,5,1.69,Light,Customer Pickup,7424.18,12/17/2025,7424.18,Cash,1336.35,296.97,296.97,371.21,0,20,0,222.73,0,556.81,148.48,3249.52,4174.66,Paid
650,32,Female,36,New Mexico,Student,2/27/2025,2/28/2025,3/4/2025,Laundry,13,6.78,Mixed,Home Delivery,7262.52,3/4/2025,7262.52,Credit Card,1597.75,363.13,290.5,363.13,0,35,290.5,217.88,0,544.69,145.25,3847.83,3414.69,Paid
651,77,Male,29,District of Columbia,Corporate,11/16/2023,11/17/2023,11/21/2023,Dry Cleaning,28,14.45,Mixed,Customer Pickup,11196.01,11/21/2023,11196.01,Credit Card,2463.12,671.76,0,0,671.76,50,0,335.88,559.8,839.7,223.92,4696.34,6499.67,Paid
652,90,Male,42,North Carolina,Corporate,3/3/2024,3/4/2024,3/8/2024,Ironing,10,2.6,Light,Customer Pickup,6711.88,3/8/2024,6711.88,Online Payment,1208.14,268.48,0,0,0,20,0,201.36,0,503.39,134.24,2335.61,4376.27,Paid
653,16,Male,36,California,Student,5/7/2021,5/8/2021,5/12/2021,Laundry,16,8.46,Mixed,Customer Pickup,8420.15,5/12/2021,8420.15,Cash,1852.43,421.01,336.81,421.01,0,35,0,252.6,0,631.51,168.4,4118.77,4301.38,Paid
654,11,Female,49,Kentucky,Regular,9/16/2021,9/17/2021,9/21/2021,Ironing,21,20.87,Heavy,Customer Pickup,1505.29,9/21/2021,1505.29,Cash,391.38,90.32,0,0,0,50,0,45.16,0,112.9,30.11,719.87,785.42,Paid
655,8,Male,26,South Carolina,Corporate,4/24/2021,4/25/2021,4/29/2021,Laundry,30,17.96,Mixed,Customer Pickup,3889.84,4/29/2021,3889.84,Credit Card,855.76,233.39,155.59,194.49,0,50,0,116.7,0,291.74,77.8,1975.47,1914.37,Paid
656,6,Male,31,Pennsylvania,Regular,5/26/2021,5/27/2021,5/31/2021,Dry Cleaning,3,1.66,Mixed,Home Delivery,3795.78,5/31/2021,3795.78,Online Payment,835.07,151.83,0,0,227.75,20,151.83,113.87,0,284.68,75.92,1860.95,1934.83,Paid
657,6,Male,31,Pennsylvania,Regular,10/19/2023,10/20/2023,10/24/2023,Laundry,17,10.47,Mixed,Customer Pickup,13403.44,10/19/2023,13403.44,Online Payment,2948.76,804.21,536.14,670.17,0,35,0,402.1,0,1005.26,268.07,6669.71,6733.73,Paid
658,12,Female,46,West Virginia,Regular,3/11/2021,3/12/2021,3/16/2021,Ironing,22,7.3,Light,Home Delivery,2331.11,3/11/2021,2331.11,Online Payment,419.6,116.56,0,0,0,50,93.24,69.93,0,174.83,46.62,970.78,1360.33,Paid
659,39,Female,64,Kentucky,Regular,11/12/2023,11/13/2023,11/17/2023,Laundry,28,9.18,Light,Home Delivery,4995.36,11/13/2023,4995.36,Cash,899.16,249.77,199.81,249.77,0,50,199.81,149.86,0,374.65,99.91,2472.74,2522.62,Paid
660,61,Female,44,Florida,Corporate,12/26/2024,12/27/2024,12/31/2024,Ironing,11,6.22,Mixed,Customer Pickup,10065.67,12/27/2024,10065.67,Cash,2214.45,503.28,0,0,0,35,0,301.97,0,754.93,201.31,4010.94,6054.73,Paid
661,85,Male,24,Massachusetts,Student,9/12/2022,9/13/2022,9/17/2022,Ironing,28,17.54,Mixed,Customer Pickup,11016.48,9/17/2022,11016.48,Credit Card,2423.63,660.99,0,0,0,50,0,330.49,0,826.24,220.33,4511.68,6504.8,Paid
662,44,Male,37,New York,Student,2/2/2025,2/3/2025,2/7/2025,Laundry,22,13.98,Mixed,Customer Pickup,10033.45,2/3/2025,10033.45,Cash,2207.36,602.01,401.34,501.67,0,50,0,301,0,752.51,200.67,5016.56,5016.89,Paid
663,62,Male,32,North Carolina,Student,8/3/2021,8/4/2021,8/8/2021,Stain Removal,30,10.47,Light,Customer Pickup,1625.17,8/8/2021,1625.17,Cash,292.53,97.51,48.76,32.5,65.01,50,0,48.76,0,121.89,32.5,789.46,835.71,Paid
664,79,Female,50,Vermont,Regular,11/4/2024,11/5/2024,11/9/2024,Ironing,25,13.38,Mixed,Customer Pickup,2599.17,11/4/2024,2599.17,Credit Card,571.82,155.95,0,0,0,50,0,77.98,0,194.94,51.98,1102.67,1496.5,Paid
665,6,Male,31,Pennsylvania,Regular,5/26/2021,5/27/2021,5/31/2021,Laundry,10,8.62,Heavy,Home Delivery,3621.96,5/26/2021,3621.96,Online Payment,941.71,181.1,144.88,181.1,0,20,144.88,108.66,0,271.65,72.44,2066.42,1555.54,Paid
666,95,Male,34,Nevada,Regular,11/7/2024,11/8/2024,11/12/2024,Laundry,28,25.17,Heavy,Home Delivery,7295.39,11/12/2024,7295.39,Cash,1896.8,437.72,291.82,364.77,0,50,291.82,218.86,0,547.15,145.91,4244.85,3050.54,Paid
667,54,Male,32,Pennsylvania,Regular,5/11/2022,5/12/2022,5/16/2022,Laundry,24,12.11,Mixed,Customer Pickup,13922.02,5/16/2022,13922.02,Cash,3062.84,835.32,556.88,696.1,0,50,0,417.66,0,1044.15,278.44,6941.39,6980.63,Paid
668,86,Female,53,District of Columbia,Student,4/7/2025,4/8/2025,4/12/2025,Laundry,13,3.45,Light,Home Delivery,1314.83,4/12/2025,1314.83,Online Payment,236.67,52.59,52.59,65.74,0,35,52.59,39.44,65.74,98.61,26.3,593.79,721.04,Paid
669,65,Male,44,Michigan,Regular,9/29/2021,9/30/2021,10/4/2021,Laundry,10,6.05,Mixed,Home Delivery,7166.54,10/4/2021,7166.54,Cash,1576.64,358.33,286.66,358.33,0,20,286.66,215,358.33,537.49,143.33,3424.11,3742.43,Paid
670,70,Female,42,Georgia,Corporate,11/17/2023,11/18/2023,11/22/2023,Dry Cleaning,22,11.08,Mixed,Home Delivery,10291.3,11/22/2023,10291.3,Cash,2264.09,617.48,0,0,617.48,50,411.65,308.74,0,771.85,205.83,5247.12,5044.18,Paid
671,51,Female,39,California,Corporate,3/27/2025,3/28/2025,4/1/2025,Dry Cleaning,28,14.1,Mixed,Express,11592.94,4/1/2025,11592.94,Cash,2550.45,695.58,0,0,695.58,50,695.58,347.79,0,869.47,231.86,6136.31,5456.63,Paid
672,48,Female,47,Florida,Student,7/1/2024,7/2/2024,7/6/2024,Stain Removal,4,1.02,Light,Customer Pickup,7413.65,7/2/2024,7413.65,Online Payment,1334.46,296.55,222.41,148.27,296.55,20,0,222.41,0,556.02,148.27,3244.94,4168.71,Paid
673,85,Male,24,Massachusetts,Student,8/7/2022,8/8/2022,8/12/2022,Laundry,6,3.13,Mixed,Home Delivery,3056.39,8/7/2022,3056.39,Credit Card,672.41,122.26,122.26,152.82,0,20,122.26,91.69,0,229.23,61.13,1594.06,1462.33,Paid
674,82,Male,32,Florida,Regular,10/18/2021,10/19/2021,10/23/2021,Laundry,29,17.02,Mixed,Customer Pickup,2411.6,10/19/2021,2411.6,Online Payment,530.55,144.7,96.46,120.58,0,50,0,72.35,0,180.87,48.23,1243.74,1167.86,Paid
675,54,Male,32,Pennsylvania,Regular,9/25/2025,9/26/2025,9/30/2025,Ironing,20,11.41,Mixed,Customer Pickup,2433.45,9/30/2025,2433.45,Cash,535.36,146.01,0,0,0,35,0,73,0,182.51,48.67,1020.55,1412.9,Paid
676,21,Male,29,New York,Regular,11/17/2022,11/18/2022,11/22/2022,Ironing,23,7.15,Light,Home Delivery,14467.14,11/22/2022,14467.14,Credit Card,2604.09,723.36,0,0,0,50,578.69,434.01,0,1085.04,289.34,5764.53,8702.61,Paid
677,45,Male,29,Georgia,Regular,7/29/2023,7/30/2023,8/3/2023,Ironing,22,6.92,Light,Customer Pickup,2114.31,7/29/2023,2114.31,Credit Card,380.58,105.72,0,0,0,50,0,63.43,0,158.57,42.29,800.59,1313.72,Paid
678,61,Female,44,Florida,Corporate,6/15/2024,6/16/2024,6/20/2024,Ironing,6,3.36,Mixed,Home Delivery,3341.53,6/20/2024,3341.53,Credit Card,735.14,133.66,0,0,0,20,133.66,100.25,0,250.61,66.83,1440.15,1901.38,Paid
679,70,Female,42,Georgia,Corporate,6/2/2024,6/3/2024,6/7/2024,Laundry,14,11.44,Heavy,Customer Pickup,14951.34,6/2/2024,14951.34,Credit Card,3887.35,897.08,598.05,747.57,0,35,0,448.54,0,1121.35,299.03,8033.97,6917.37,Paid
680,65,Male,44,Michigan,Regular,5/25/2023,5/26/2023,5/30/2023,Mending,27,13.87,Mixed,Customer Pickup,13323.55,5/30/2023,13323.55,Cash,2931.18,799.41,0,0,0,50,0,399.71,0,999.27,266.47,5446.04,7877.51,Paid
681,14,Male,31,Tennessee,Regular,4/6/2025,4/7/2025,4/11/2025,Ironing,8,2.23,Light,Customer Pickup,7577.2,4/7/2025,7577.2,Cash,1363.9,303.09,0,0,0,20,0,227.32,378.86,568.29,151.54,2255.28,5321.92,Paid
682,74,Male,22,Georgia,Regular,3/30/2021,3/31/2021,4/4/2021,Dry Cleaning,8,2.11,Light,Home Delivery,14238.81,4/4/2021,14238.81,Cash,2562.99,569.55,0,0,854.33,20,569.55,427.16,0,1067.91,284.78,6356.27,7882.54,Paid
683,27,Male,34,Kansas,Regular,9/20/2025,9/21/2025,9/25/2025,Laundry,17,18.02,Heavy,Home Delivery,677.71,9/25/2025,677.71,Cash,176.2,40.66,27.11,33.89,0,35,27.11,20.33,0,50.83,13.55,424.68,253.03,Paid
684,12,Female,46,West Virginia,Regular,1/3/2025,1/4/2025,1/8/2025,Laundry,16,10.17,Mixed,Home Delivery,9501.85,1/8/2025,9501.85,Cash,2090.41,570.11,380.07,475.09,0,35,380.07,285.06,0,712.64,190.04,5118.49,4383.36,Paid
685,78,Male,22,Florida,Regular,11/29/2025,11/30/2025,12/4/2025,Laundry,15,9.55,Mixed,Customer Pickup,10420.1,12/4/2025,10420.1,Cash,2292.42,521.01,416.8,521.01,0,35,0,312.6,0,781.51,208.4,5088.75,5331.35,Paid
686,54,Male,32,Pennsylvania,Regular,7/22/2022,7/23/2022,7/27/2022,Laundry,6,2.01,Light,Customer Pickup,10817.49,7/27/2022,10817.49,Cash,1947.15,432.7,432.7,540.87,0,20,0,324.52,0,811.31,216.35,4725.6,6091.89,Paid
687,36,Female,37,Texas,Corporate,10/16/2025,10/17/2025,10/21/2025,Dry Cleaning,17,9.9,Mixed,Home Delivery,8886.21,10/21/2025,8886.21,Cash,1954.97,444.31,0,0,533.17,35,355.45,266.59,0,666.47,177.72,4433.68,4452.53,Paid
688,15,Male,20,Colorado,Student,7/7/2022,7/8/2022,7/12/2022,Laundry,26,22.18,Heavy,Home Delivery,10849.12,7/7/2022,10849.12,Online Payment,2820.77,650.95,433.96,542.46,0,50,433.96,325.47,0,813.68,216.98,6288.23,4560.89,Paid
689,70,Female,42,Georgia,Corporate,2/3/2025,2/4/2025,2/8/2025,Ironing,4,1.09,Light,Customer Pickup,8824.38,2/8/2025,8824.38,Cash,1588.39,352.98,0,0,0,20,0,264.73,0,661.83,176.49,3064.42,5759.96,Paid
690,1,Female,59,North Carolina,Regular,11/22/2022,11/23/2022,11/27/2022,Laundry,15,8.96,Mixed,Home Delivery,4073.81,11/27/2022,4073.81,Online Payment,896.24,203.69,162.95,203.69,0,35,162.95,122.21,0,305.54,81.48,2173.75,1900.06,Paid
691,96,Male,27,Florida,Corporate,6/1/2022,6/2/2022,6/6/2022,Mending,12,11.55,Heavy,Home Delivery,13530.84,6/6/2022,13530.84,Cash,3518.02,811.85,0,0,0,35,541.23,405.93,0,1014.81,270.62,6597.46,6933.38,Paid
692,79,Female,50,Vermont,Regular,4/29/2021,4/30/2021,5/4/2021,Laundry,24,14.75,Mixed,Customer Pickup,14181.58,5/4/2021,14181.58,Cash,3119.95,850.89,567.26,709.08,0,50,0,425.45,0,1063.62,283.63,7069.88,7111.7,Paid
693,3,Male,39,Arizona,Student,12/1/2023,12/2/2023,12/6/2023,Ironing,10,5.28,Mixed,Home Delivery,14684.16,12/6/2023,14684.16,Credit Card,3230.52,734.21,0,0,0,20,587.37,440.52,0,1101.31,293.68,6407.61,8276.55,Paid
694,79,Female,50,Vermont,Regular,2/28/2022,3/1/2022,3/5/2022,Dry Cleaning,27,16.12,Mixed,Customer Pickup,754.94,3/5/2022,754.94,Credit Card,166.09,45.3,0,0,45.3,50,0,22.65,0,56.62,15.1,401.06,353.88,Paid
695,86,Female,53,District of Columbia,Student,2/8/2025,2/9/2025,2/13/2025,Laundry,12,7.22,Mixed,Home Delivery,4504.28,2/8/2025,4504.28,Online Payment,990.94,225.21,180.17,225.21,0,35,180.17,135.13,0,337.82,90.09,2399.74,2104.54,Paid
696,91,Female,50,Indiana,Walk-in,10/29/2024,10/30/2024,11/3/2024,Ironing,5,4.66,Heavy,Home Delivery,11427.01,11/3/2024,11427.01,Cash,2971.02,457.08,0,0,0,20,457.08,342.81,571.35,857.03,228.54,4762.21,6664.8,Paid
